SETPOINT,ALPHA,BETA,TAS,HOOP_ALPHA,HOOP_BETA,FLT_OMEGA,MT_OMEGA,DWELL_TIME,MAX_TRAVERSE_TIME
1174,45,0,12,0,0,15000,-5625,10,6
1175,45,0,12,0,0,15000,3750,10,6
1176,45,0,12,0,0,15000,5625,10,6
1177,45,0,12,0,0,15000,7500,10,6
1178,60,-90,12,0,0,-15000,-7500,10,6
1179,60,-90,12,0,0,-15000,-5625,10,6
1180,60,-90,12,0,0,-15000,3750,10,6
1181,60,-90,12,0,0,-15000,5625,10,6
1182,60,-90,12,0,0,-15000,7500,10,6
1183,60,-90,12,0,0,-11250,-7500,10,6
1184,60,-90,12,0,0,-11250,-5625,10,6
1185,60,-90,12,0,0,-11250,3750,10,6
1186,60,-90,12,0,0,-11250,5625,10,6
1187,60,-90,12,0,0,-11250,7500,10,6
1188,60,-90,12,0,0,7500,-7500,10,6
1189,60,-90,12,0,0,7500,-5625,10,6
1190,60,-90,12,0,0,7500,3750,10,6
1191,60,-90,12,0,0,7500,5625,10,6
1192,60,-90,12,0,0,7500,7500,10,6
1193,60,-90,12,0,0,11250,-7500,10,6
1194,60,-90,12,0,0,11250,-5625,10,6
1195,60,-90,12,0,0,11250,3750,10,6
1196,60,-90,12,0,0,11250,5625,10,6
1197,60,-90,12,0,0,11250,7500,10,6
1198,60,-90,12,0,0,15000,-7500,10,6
1199,60,-90,12,0,0,15000,-5625,10,6
1200,60,-90,12,0,0,15000,3750,10,6
1201,60,-90,12,0,0,15000,5625,10,6
1202,60,-90,12,0,0,15000,7500,10,6
1203,60,-45,12,0,0,-15000,-7500,10,6
1204,60,-45,12,0,0,-15000,-5625,10,6
1205,60,-45,12,0,0,-15000,3750,10,6
1206,60,-45,12,0,0,-15000,5625,10,6
1207,60,-45,12,0,0,-15000,7500,10,6
1208,60,-45,12,0,0,-11250,-7500,10,6
1209,60,-45,12,0,0,-11250,-5625,10,6
1210,60,-45,12,0,0,-11250,3750,10,6
1211,60,-45,12,0,0,-11250,5625,10,6
1212,60,-45,12,0,0,-11250,7500,10,6
1213,60,-45,12,0,0,7500,-7500,10,6
1214,60,-45,12,0,0,7500,-5625,10,6
1215,60,-45,12,0,0,7500,3750,10,6
1216,60,-45,12,0,0,7500,5625,10,6
1217,60,-45,12,0,0,7500,7500,10,6
1218,60,-45,12,0,0,11250,-7500,10,6
1219,60,-45,12,0,0,11250,-5625,10,6
1220,60,-45,12,0,0,11250,3750,10,6
1221,60,-45,12,0,0,11250,5625,10,6
1222,60,-45,12,0,0,11250,7500,10,6
1223,60,-45,12,0,0,15000,-7500,10,6
1224,60,-45,12,0,0,15000,-5625,10,6
1225,60,-45,12,0,0,15000,3750,10,6
1226,60,-45,12,0,0,15000,5625,10,6
1227,60,-45,12,0,0,15000,7500,10,6
1228,60,0,12,0,0,-15000,-7500,10,6
1229,60,0,12,0,0,-15000,-5625,10,6
1230,60,0,12,0,0,-15000,3750,10,6
1231,60,0,12,0,0,-15000,5625,10,6
1232,60,0,12,0,0,-15000,7500,10,6
1233,60,0,12,0,0,-11250,-7500,10,6
1234,60,0,12,0,0,-11250,-5625,10,6
1235,60,0,12,0,0,-11250,3750,10,6
1236,60,0,12,0,0,-11250,5625,10,6
1237,60,0,12,0,0,-11250,7500,10,6
1238,60,0,12,0,0,7500,-7500,10,6
1239,60,0,12,0,0,7500,-5625,10,6
1240,0,-90,0,0,0,0,0,10,6
1241,0,-75,0,0,0,0,0,10,6
1242,0,-60,0,0,0,0,0,10,6
1243,0,-45,0,0,0,0,0,10,6
1244,0,-30,0,0,0,0,0,10,6
1245,0,-15,0,0,0,0,0,10,6
1246,0,0,0,0,0,0,0,10,6
1247,0,15,0,0,0,0,0,10,6
1248,0,30,0,0,0,0,0,10,6
1249,0,45,0,0,0,0,0,10,6
1250,0,60,0,0,0,0,0,10,6
1251,0,75,0,0,0,0,0,10,6
1252,0,90,0,0,0,0,0,10,6
1253,60,0,12,0,0,7500,3750,10,6
1254,60,0,12,0,0,7500,5625,10,6
1255,60,0,12,0,0,7500,7500,10,6
1256,60,0,12,0,0,11250,-7500,10,6
1257,60,0,12,0,0,11250,-5625,10,6
1258,60,0,12,0,0,11250,3750,10,6
1259,60,0,12,0,0,11250,5625,10,6
1260,60,0,12,0,0,11250,7500,10,6
1261,60,0,12,0,0,15000,-7500,10,6
1262,60,0,12,0,0,15000,-5625,10,6
1263,60,0,12,0,0,15000,3750,10,6
1264,60,0,12,0,0,15000,5625,10,6
1265,60,0,12,0,0,15000,7500,10,6
1266,60,45,12,0,0,-15000,-7500,10,6
1267,60,45,12,0,0,-15000,-5625,10,6
1268,60,45,12,0,0,-15000,3750,10,6
1269,60,45,12,0,0,-15000,5625,10,6
1270,60,45,12,0,0,-15000,7500,10,6
1271,60,45,12,0,0,-11250,-7500,10,6
1272,60,45,12,0,0,-11250,-5625,10,6
1273,60,45,12,0,0,-11250,3750,10,6
1274,60,45,12,0,0,-11250,5625,10,6
1275,60,45,12,0,0,-11250,7500,10,6
1276,60,45,12,0,0,7500,-7500,10,6
1277,60,45,12,0,0,7500,-5625,10,6
1278,60,45,12,0,0,7500,3750,10,6
1279,60,45,12,0,0,7500,5625,10,6
1280,60,45,12,0,0,7500,7500,10,6
1281,60,45,12,0,0,11250,-7500,10,6
1282,60,45,12,0,0,11250,-5625,10,6
1283,60,45,12,0,0,11250,3750,10,6
1284,60,45,12,0,0,11250,5625,10,6
1285,60,45,12,0,0,11250,7500,10,6
1286,60,45,12,0,0,15000,-7500,10,6
1287,60,45,12,0,0,15000,-5625,10,6
1288,60,45,12,0,0,15000,3750,10,6
1289,60,45,12,0,0,15000,5625,10,6
1290,60,45,12,0,0,15000,7500,10,6
1291,60,90,12,0,0,-15000,-7500,10,6
1292,60,90,12,0,0,-15000,-5625,10,6
1293,60,90,12,0,0,-15000,3750,10,6
1294,60,90,12,0,0,-15000,5625,10,6
1295,60,90,12,0,0,-15000,7500,10,6
1296,60,90,12,0,0,-11250,-7500,10,6
1297,60,90,12,0,0,-11250,-5625,10,6
1298,60,90,12,0,0,-11250,3750,10,6
1299,60,90,12,0,0,-11250,5625,10,6
1300,60,90,12,0,0,-11250,7500,10,6
1301,60,90,12,0,0,7500,-7500,10,6
1302,60,90,12,0,0,7500,-5625,10,6
1303,60,90,12,0,0,7500,3750,10,6
1304,60,90,12,0,0,7500,5625,10,6
1305,60,90,12,0,0,7500,7500,10,6
1306,60,90,12,0,0,11250,-7500,10,6
1307,60,90,12,0,0,11250,-5625,10,6
1308,60,90,12,0,0,11250,3750,10,6
1309,60,90,12,0,0,11250,5625,10,6
1310,60,90,12,0,0,11250,7500,10,6
1311,60,90,12,0,0,15000,-7500,10,6
1312,60,90,12,0,0,15000,-5625,10,6
1313,60,90,12,0,0,15000,3750,10,6
1314,60,90,12,0,0,15000,5625,10,6
1315,60,90,12,0,0,15000,7500,10,6
1316,75,0,12,0,0,-15000,-7500,10,6
1317,75,0,12,0,0,-15000,-5625,10,6
1318,75,0,12,0,0,-15000,3750,10,6
1319,75,0,12,0,0,-15000,5625,10,6
1320,75,0,12,0,0,-15000,7500,10,6
1321,75,0,12,0,0,-11250,-7500,10,6
1322,75,0,12,0,0,-11250,-5625,10,6
1323,75,0,12,0,0,-11250,3750,10,6
1324,75,0,12,0,0,-11250,5625,10,6
1325,75,0,12,0,0,-11250,7500,10,6
1326,75,0,12,0,0,7500,-7500,10,6
1327,75,0,12,0,0,7500,-5625,10,6
1328,75,0,12,0,0,7500,3750,10,6
1329,75,0,12,0,0,7500,5625,10,6
1330,75,0,12,0,0,7500,7500,10,6
1331,75,0,12,0,0,11250,-7500,10,6
1332,75,0,12,0,0,11250,-5625,10,6
1333,75,0,12,0,0,11250,3750,10,6
1334,75,0,12,0,0,11250,5625,10,6
1335,75,0,12,0,0,11250,7500,10,6
1336,75,0,12,0,0,15000,-7500,10,6
1337,75,0,12,0,0,15000,-5625,10,6
1338,75,0,12,0,0,15000,3750,10,6
1339,75,0,12,0,0,15000,5625,10,6
1340,75,0,12,0,0,15000,7500,10,6
1341,90,-30,12,0,0,-15000,-7500,10,6
1342,90,-30,12,0,0,-15000,-5625,10,6
1343,90,-30,12,0,0,-15000,3750,10,6
1344,90,-30,12,0,0,-15000,5625,10,6
1345,90,-30,12,0,0,-15000,7500,10,6
1346,90,-30,12,0,0,-11250,-7500,10,6
1347,90,-30,12,0,0,-11250,-5625,10,6
1348,90,-30,12,0,0,-11250,3750,10,6
1349,90,-30,12,0,0,-11250,5625,10,6
1350,90,-30,12,0,0,-11250,7500,10,6
1351,90,-30,12,0,0,7500,-7500,10,6
1352,90,-30,12,0,0,7500,-5625,10,6
1353,90,-30,12,0,0,7500,3750,10,6
1354,90,-30,12,0,0,7500,5625,10,6
1355,90,-30,12,0,0,7500,7500,10,6
1356,90,-30,12,0,0,11250,-7500,10,6
1357,90,-30,12,0,0,11250,-5625,10,6
1358,90,-30,12,0,0,11250,3750,10,6
1359,90,-30,12,0,0,11250,5625,10,6
1360,90,-30,12,0,0,11250,7500,10,6
1361,90,-30,12,0,0,15000,-7500,10,6
1362,90,-30,12,0,0,15000,-5625,10,6
1363,90,-30,12,0,0,15000,3750,10,6
1364,90,-30,12,0,0,15000,5625,10,6
1365,90,-30,12,0,0,15000,7500,10,6
1366,90,0,12,0,0,-15000,-7500,10,6
1367,90,0,12,0,0,-15000,-5625,10,6
1368,90,0,12,0,0,-15000,3750,10,6
1369,90,0,12,0,0,-15000,5625,10,6
1370,90,0,12,0,0,-15000,7500,10,6
1371,90,0,12,0,0,-11250,-7500,10,6
1372,90,0,12,0,0,-11250,-5625,10,6
1373,90,0,12,0,0,-11250,3750,10,6
1374,90,0,12,0,0,-11250,5625,10,6
1375,90,0,12,0,0,-11250,7500,10,6
1376,90,0,12,0,0,7500,-7500,10,6
1377,90,0,12,0,0,7500,-5625,10,6
1378,90,0,12,0,0,7500,3750,10,6
1379,90,0,12,0,0,7500,5625,10,6
1380,90,0,12,0,0,7500,7500,10,6
1381,90,0,12,0,0,11250,-7500,10,6
1382,90,0,12,0,0,11250,-5625,10,6
1383,90,0,12,0,0,11250,3750,10,6
1384,90,0,12,0,0,11250,5625,10,6
1385,90,0,12,0,0,11250,7500,10,6
1386,90,0,12,0,0,15000,-7500,10,6
1387,90,0,12,0,0,15000,-5625,10,6
1388,90,0,12,0,0,15000,3750,10,6
1389,90,0,12,0,0,15000,5625,10,6
1390,90,0,12,0,0,15000,7500,10,6
1391,90,30,12,0,0,-15000,-7500,10,6
1392,90,30,12,0,0,-15000,-5625,10,6
1393,90,30,12,0,0,-15000,3750,10,6
1394,90,30,12,0,0,-15000,5625,10,6
1395,90,30,12,0,0,-15000,7500,10,6
1396,90,30,12,0,0,-11250,-7500,10,6
1397,90,30,12,0,0,-11250,-5625,10,6
1398,90,30,12,0,0,-11250,3750,10,6
1399,90,30,12,0,0,-11250,5625,10,6
1400,90,30,12,0,0,-11250,7500,10,6
1401,90,30,12,0,0,7500,-7500,10,6
1402,90,30,12,0,0,7500,-5625,10,6
1403,90,30,12,0,0,7500,3750,10,6
1404,90,30,12,0,0,7500,5625,10,6
1405,90,30,12,0,0,7500,7500,10,6
1406,90,30,12,0,0,11250,-7500,10,6
1407,90,30,12,0,0,11250,-5625,10,6
1408,90,30,12,0,0,11250,3750,10,6
1409,90,30,12,0,0,11250,5625,10,6
1410,90,30,12,0,0,11250,7500,10,6
1411,90,30,12,0,0,15000,-7500,10,6
1412,90,30,12,0,0,15000,-5625,10,6
1413,90,30,12,0,0,15000,3750,10,6
1414,90,30,12,0,0,15000,5625,10,6
1415,90,30,12,0,0,15000,7500,10,6
1416,135,-45,12,0,0,-15000,-7500,10,6
1417,135,-45,12,0,0,-15000,-5625,10,6
1418,135,-45,12,0,0,-15000,3750,10,6
1419,135,-45,12,0,0,-15000,5625,10,6
1420,135,-45,12,0,0,-15000,7500,10,6
1421,135,-45,12,0,0,-11250,-7500,10,6
1422,135,-45,12,0,0,-11250,-5625,10,6
1423,135,-45,12,0,0,-11250,3750,10,6
1424,135,-45,12,0,0,-11250,5625,10,6
1425,135,-45,12,0,0,-11250,7500,10,6
1426,135,-45,12,0,0,7500,-7500,10,6
1427,135,-45,12,0,0,7500,-5625,10,6
1428,135,-45,12,0,0,7500,3750,10,6
1429,135,-45,12,0,0,7500,5625,10,6
1430,135,-45,12,0,0,7500,7500,10,6
1431,135,-45,12,0,0,11250,-7500,10,6
1432,135,-45,12,0,0,11250,-5625,10,6
1433,135,-45,12,0,0,11250,3750,10,6
1434,135,-45,12,0,0,11250,5625,10,6
1435,135,-45,12,0,0,11250,7500,10,6
1436,135,-45,12,0,0,15000,-7500,10,6
1437,135,-45,12,0,0,15000,-5625,10,6
1438,135,-45,12,0,0,15000,3750,10,6
1439,135,-45,12,0,0,15000,5625,10,6
1440,135,-45,12,0,0,15000,7500,10,6
1441,135,0,12,0,0,-15000,-7500,10,6
1442,135,0,12,0,0,-15000,-5625,10,6
1443,135,0,12,0,0,-15000,3750,10,6
1444,135,0,12,0,0,-15000,5625,10,6
1445,135,0,12,0,0,-15000,7500,10,6
1446,135,0,12,0,0,-11250,-7500,10,6
1447,135,0,12,0,0,-11250,-5625,10,6
1448,135,0,12,0,0,-11250,3750,10,6
1449,135,0,12,0,0,-11250,5625,10,6
1450,135,0,12,0,0,-11250,7500,10,6
1451,135,0,12,0,0,7500,-7500,10,6
1452,135,0,12,0,0,7500,-5625,10,6
1453,135,0,12,0,0,7500,3750,10,6
1454,135,0,12,0,0,7500,5625,10,6
1455,135,0,12,0,0,7500,7500,10,6
1456,135,0,12,0,0,11250,-7500,10,6
1457,135,0,12,0,0,11250,-5625,10,6
1458,135,0,12,0,0,11250,3750,10,6
1459,135,0,12,0,0,11250,5625,10,6
1460,135,0,12,0,0,11250,7500,10,6
1461,135,0,12,0,0,15000,-7500,10,6
1462,135,0,12,0,0,15000,-5625,10,6
1463,135,0,12,0,0,15000,3750,10,6
1464,135,0,12,0,0,15000,5625,10,6
1465,135,0,12,0,0,15000,7500,10,6
1466,135,45,12,0,0,-15000,-7500,10,6
1467,135,45,12,0,0,-15000,-5625,10,6
1468,135,45,12,0,0,-15000,3750,10,6
1469,135,45,12,0,0,-15000,5625,10,6
1470,135,45,12,0,0,-15000,7500,10,6
1471,135,45,12,0,0,-11250,-7500,10,6
1472,135,45,12,0,0,-11250,-5625,10,6
1473,135,45,12,0,0,-11250,3750,10,6
1474,135,45,12,0,0,-11250,5625,10,6
1475,135,45,12,0,0,-11250,7500,10,6
1476,135,45,12,0,0,7500,-7500,10,6
1477,135,45,12,0,0,7500,-5625,10,6
1478,135,45,12,0,0,7500,3750,10,6
1479,135,45,12,0,0,7500,5625,10,6
1480,135,45,12,0,0,7500,7500,10,6
1481,135,45,12,0,0,11250,-7500,10,6
1482,135,45,12,0,0,11250,-5625,10,6
1483,135,45,12,0,0,11250,3750,10,6
1484,135,45,12,0,0,11250,5625,10,6
1485,135,45,12,0,0,11250,7500,10,6
1486,135,45,12,0,0,15000,-7500,10,6
1487,135,45,12,0,0,15000,-5625,10,6
1488,135,45,12,0,0,15000,3750,10,6
1489,135,45,12,0,0,15000,5625,10,6
1490,135,45,12,0,0,15000,7500,10,6
1491,180,-45,12,0,0,-15000,-7500,10,6
1492,180,-45,12,0,0,-15000,-5625,10,6
1493,180,-45,12,0,0,-15000,3750,10,6
1494,180,-45,12,0,0,-15000,5625,10,6
1495,180,-45,12,0,0,-15000,7500,10,6
1496,180,-45,12,0,0,-11250,-7500,10,6
1497,180,-45,12,0,0,-11250,-5625,10,6
1498,180,-45,12,0,0,-11250,3750,10,6
1499,180,-45,12,0,0,-11250,5625,10,6
1500,180,-45,12,0,0,-11250,7500,10,6
1501,180,-45,12,0,0,7500,-7500,10,6
1502,180,-45,12,0,0,7500,-5625,10,6
1503,180,-45,12,0,0,7500,3750,10,6
1504,180,-45,12,0,0,7500,5625,10,6
1505,180,-45,12,0,0,7500,7500,10,6
1506,180,-45,12,0,0,11250,-7500,10,6
1507,180,-45,12,0,0,11250,-5625,10,6
1508,180,-45,12,0,0,11250,3750,10,6
1509,180,-45,12,0,0,11250,5625,10,6
1510,180,-45,12,0,0,11250,7500,10,6
1511,180,-45,12,0,0,15000,-7500,10,6
1512,180,-45,12,0,0,15000,-5625,10,6
1513,180,-45,12,0,0,15000,3750,10,6
1514,180,-45,12,0,0,15000,5625,10,6
1515,180,-45,12,0,0,15000,7500,10,6
1516,180,0,12,0,0,-15000,-7500,10,6
1517,180,0,12,0,0,-15000,-5625,10,6
1518,180,0,12,0,0,-15000,3750,10,6
1519,180,0,12,0,0,-15000,5625,10,6
1520,180,0,12,0,0,-15000,7500,10,6
1521,180,0,12,0,0,-11250,-7500,10,6
1522,180,0,12,0,0,-11250,-5625,10,6
1523,180,0,12,0,0,-11250,3750,10,6
1524,180,0,12,0,0,-11250,5625,10,6
1525,180,0,12,0,0,-11250,7500,10,6
1526,180,0,12,0,0,7500,-7500,10,6
1527,180,0,12,0,0,7500,-5625,10,6
1528,180,0,12,0,0,7500,3750,10,6
1529,180,0,12,0,0,7500,5625,10,6
1530,180,0,12,0,0,7500,7500,10,6
1531,180,0,12,0,0,11250,-7500,10,6
1532,180,0,12,0,0,11250,-5625,10,6
1533,180,0,12,0,0,11250,3750,10,6
1534,180,0,12,0,0,11250,5625,10,6
1535,180,0,12,0,0,11250,7500,10,6
1536,180,0,12,0,0,15000,-7500,10,6
1537,180,0,12,0,0,15000,-5625,10,6
1538,180,0,12,0,0,15000,3750,10,6
1539,180,0,12,0,0,15000,5625,10,6
1540,180,0,12,0,0,15000,7500,10,6
1541,180,45,12,0,0,-15000,-7500,10,6
1542,180,45,12,0,0,-15000,-5625,10,6
1543,180,45,12,0,0,-15000,3750,10,6
1544,180,45,12,0,0,-15000,5625,10,6
1545,180,45,12,0,0,-15000,7500,10,6
1546,180,45,12,0,0,-11250,-7500,10,6
1547,180,45,12,0,0,-11250,-5625,10,6
1548,180,45,12,0,0,-11250,3750,10,6
1549,180,45,12,0,0,-11250,5625,10,6
1550,180,45,12,0,0,-11250,7500,10,6
1551,180,45,12,0,0,7500,-7500,10,6
1552,180,45,12,0,0,7500,-5625,10,6
1553,0,-90,0,0,0,0,0,10,6
1554,0,-75,0,0,0,0,0,10,6
1555,0,-60,0,0,0,0,0,10,6
1556,0,-45,0,0,0,0,0,10,6
1557,0,-30,0,0,0,0,0,10,6
1558,0,-15,0,0,0,0,0,10,6
1559,0,0,0,0,0,0,0,10,6
1560,0,15,0,0,0,0,0,10,6
1561,0,30,0,0,0,0,0,10,6
1562,0,45,0,0,0,0,0,10,6
1563,0,60,0,0,0,0,0,10,6
1564,0,75,0,0,0,0,0,10,6
1565,0,90,0,0,0,0,0,10,6
1566,180,45,12,0,0,7500,3750,10,6
1567,180,45,12,0,0,7500,5625,10,6
1568,180,45,12,0,0,7500,7500,10,6
1569,180,45,12,0,0,11250,-7500,10,6
1570,180,45,12,0,0,11250,-5625,10,6
1571,180,45,12,0,0,11250,3750,10,6
1572,180,45,12,0,0,11250,5625,10,6
1573,180,45,12,0,0,11250,7500,10,6
1574,180,45,12,0,0,15000,-7500,10,6
1575,180,45,12,0,0,15000,-5625,10,6
1576,180,45,12,0,0,15000,3750,10,6
1577,180,45,12,0,0,15000,5625,10,6
1578,180,45,12,0,0,15000,7500,10,6
1579,-150,-30,18,0,0,-15000,-7500,10,6
1580,-150,-30,18,0,0,-15000,-5625,10,6
1581,-150,-30,18,0,0,-15000,3750,10,6
1582,-150,-30,18,0,0,-15000,5625,10,6
1583,-150,-30,18,0,0,-15000,7500,10,6
1584,-150,-30,18,0,0,-11250,-7500,10,6
1585,-150,-30,18,0,0,-11250,-5625,10,6
1586,-150,-30,18,0,0,-11250,3750,10,6
1587,-150,-30,18,0,0,-11250,5625,10,6
1588,-150,-30,18,0,0,-11250,7500,10,6
1589,-150,-30,18,0,0,7500,-7500,10,6
1590,-150,-30,18,0,0,7500,-5625,10,6
1591,-150,-30,18,0,0,7500,3750,10,6
1592,-150,-30,18,0,0,7500,5625,10,6
1593,-150,-30,18,0,0,7500,7500,10,6
1594,-150,-30,18,0,0,11250,-7500,10,6
1595,-150,-30,18,0,0,11250,-5625,10,6
1596,-150,-30,18,0,0,11250,3750,10,6
1597,-150,-30,18,0,0,11250,5625,10,6
1598,-150,-30,18,0,0,11250,7500,10,6
1599,-150,-30,18,0,0,15000,-7500,10,6
1600,-150,-30,18,0,0,15000,-5625,10,6
1601,-150,-30,18,0,0,15000,3750,10,6
1602,-150,-30,18,0,0,15000,5625,10,6
1603,-150,-30,18,0,0,15000,7500,10,6
1604,-150,30,18,0,0,-15000,-7500,10,6
1605,-150,30,18,0,0,-15000,-5625,10,6
1606,-150,30,18,0,0,-15000,3750,10,6
1607,-150,30,18,0,0,-15000,5625,10,6
1608,-150,30,18,0,0,-15000,7500,10,6
1609,-150,30,18,0,0,-11250,-7500,10,6
1610,-150,30,18,0,0,-11250,-5625,10,6
1611,-150,30,18,0,0,-11250,3750,10,6
1612,-150,30,18,0,0,-11250,5625,10,6
1613,-150,30,18,0,0,-11250,7500,10,6
1614,-150,30,18,0,0,7500,-7500,10,6
1615,-150,30,18,0,0,7500,-5625,10,6
1616,-150,30,18,0,0,7500,3750,10,6
1617,-150,30,18,0,0,7500,5625,10,6
1618,-150,30,18,0,0,7500,7500,10,6
1619,-150,30,18,0,0,11250,-7500,10,6
1620,-150,30,18,0,0,11250,-5625,10,6
1621,-150,30,18,0,0,11250,3750,10,6
1622,-150,30,18,0,0,11250,5625,10,6
1623,-150,30,18,0,0,11250,7500,10,6
1624,-150,30,18,0,0,15000,-7500,10,6
1625,-150,30,18,0,0,15000,-5625,10,6
1626,-150,30,18,0,0,15000,3750,10,6
1627,-150,30,18,0,0,15000,5625,10,6
1628,-150,30,18,0,0,15000,7500,10,6
1629,-135,0,18,0,0,-15000,-7500,10,6
1630,-135,0,18,0,0,-15000,-5625,10,6
1631,-135,0,18,0,0,-15000,3750,10,6
1632,-135,0,18,0,0,-15000,5625,10,6
1633,-135,0,18,0,0,-15000,7500,10,6
1634,-135,0,18,0,0,-11250,-7500,10,6
1635,-135,0,18,0,0,-11250,-5625,10,6
1636,-135,0,18,0,0,-11250,3750,10,6
1637,-135,0,18,0,0,-11250,5625,10,6
1638,-135,0,18,0,0,-11250,7500,10,6
1639,-135,0,18,0,0,7500,-7500,10,6
1640,-135,0,18,0,0,7500,-5625,10,6
1641,-135,0,18,0,0,7500,3750,10,6
1642,-135,0,18,0,0,7500,5625,10,6
1643,-135,0,18,0,0,7500,7500,10,6
1644,-135,0,18,0,0,11250,-7500,10,6
1645,-135,0,18,0,0,11250,-5625,10,6
1646,-135,0,18,0,0,11250,3750,10,6
1647,-135,0,18,0,0,11250,5625,10,6
1648,-135,0,18,0,0,11250,7500,10,6
1649,-135,0,18,0,0,15000,-7500,10,6
1650,-135,0,18,0,0,15000,-5625,10,6
1651,-135,0,18,0,0,15000,3750,10,6
1652,-135,0,18,0,0,15000,5625,10,6
1653,-135,0,18,0,0,15000,7500,10,6
1654,-90,0,18,0,0,-15000,-7500,10,6
1655,-90,0,18,0,0,-15000,-5625,10,6
1656,-90,0,18,0,0,-15000,3750,10,6
1657,-90,0,18,0,0,-15000,5625,10,6
1658,-90,0,18,0,0,-15000,7500,10,6
1659,-90,0,18,0,0,-11250,-7500,10,6
1660,-90,0,18,0,0,-11250,-5625,10,6
1661,-90,0,18,0,0,-11250,3750,10,6
1662,-90,0,18,0,0,-11250,5625,10,6
1663,-90,0,18,0,0,-11250,7500,10,6
1664,-90,0,18,0,0,7500,-7500,10,6
1665,-90,0,18,0,0,7500,-5625,10,6
1666,-90,0,18,0,0,7500,3750,10,6
1667,-90,0,18,0,0,7500,5625,10,6
1668,-90,0,18,0,0,7500,7500,10,6
1669,-90,0,18,0,0,11250,-7500,10,6
1670,-90,0,18,0,0,11250,-5625,10,6
1671,-90,0,18,0,0,11250,3750,10,6
1672,-90,0,18,0,0,11250,5625,10,6
1673,-90,0,18,0,0,11250,7500,10,6
1674,-90,0,18,0,0,15000,-7500,10,6
1675,-90,0,18,0,0,15000,-5625,10,6
1676,-90,0,18,0,0,15000,3750,10,6
1677,-90,0,18,0,0,15000,5625,10,6
1678,-90,0,18,0,0,15000,7500,10,6
1679,-60,-45,18,0,0,-15000,-7500,10,6
1680,-60,-45,18,0,0,-15000,-5625,10,6
1681,-60,-45,18,0,0,-15000,3750,10,6
1682,-60,-45,18,0,0,-15000,5625,10,6
1683,-60,-45,18,0,0,-15000,7500,10,6
1684,-60,-45,18,0,0,-11250,-7500,10,6
1685,-60,-45,18,0,0,-11250,-5625,10,6
1686,-60,-45,18,0,0,-11250,3750,10,6
1687,-60,-45,18,0,0,-11250,5625,10,6
1688,-60,-45,18,0,0,-11250,7500,10,6
1689,-60,-45,18,0,0,7500,-7500,10,6
1690,-60,-45,18,0,0,7500,-5625,10,6
1691,-60,-45,18,0,0,7500,3750,10,6
1692,-60,-45,18,0,0,7500,5625,10,6
1693,-60,-45,18,0,0,7500,7500,10,6
1694,-60,-45,18,0,0,11250,-7500,10,6
1695,-60,-45,18,0,0,11250,-5625,10,6
1696,-60,-45,18,0,0,11250,3750,10,6
1697,-60,-45,18,0,0,11250,5625,10,6
1698,-60,-45,18,0,0,11250,7500,10,6
1699,-60,-45,18,0,0,15000,-7500,10,6
1700,-60,-45,18,0,0,15000,-5625,10,6
1701,-60,-45,18,0,0,15000,3750,10,6
1702,-60,-45,18,0,0,15000,5625,10,6
1703,-60,-45,18,0,0,15000,7500,10,6
1704,-60,0,18,0,0,-15000,-7500,10,6
1705,-60,0,18,0,0,-15000,-5625,10,6
1706,-60,0,18,0,0,-15000,3750,10,6
1707,-60,0,18,0,0,-15000,5625,10,6
1708,-60,0,18,0,0,-15000,7500,10,6
1709,-60,0,18,0,0,-11250,-7500,10,6
1710,-60,0,18,0,0,-11250,-5625,10,6
1711,-60,0,18,0,0,-11250,3750,10,6
1712,-60,0,18,0,0,-11250,5625,10,6
1713,-60,0,18,0,0,-11250,7500,10,6
1714,-60,0,18,0,0,7500,-7500,10,6
1715,-60,0,18,0,0,7500,-5625,10,6
1716,-60,0,18,0,0,7500,3750,10,6
1717,-60,0,18,0,0,7500,5625,10,6
1718,-60,0,18,0,0,7500,7500,10,6
1719,-60,0,18,0,0,11250,-7500,10,6
1720,-60,0,18,0,0,11250,-5625,10,6
1721,-60,0,18,0,0,11250,3750,10,6
1722,-60,0,18,0,0,11250,5625,10,6
1723,-60,0,18,0,0,11250,7500,10,6
1724,-60,0,18,0,0,15000,-7500,10,6
1725,-60,0,18,0,0,15000,-5625,10,6
1726,-60,0,18,0,0,15000,3750,10,6
1727,-60,0,18,0,0,15000,5625,10,6
1728,-60,0,18,0,0,15000,7500,10,6
1729,-60,45,18,0,0,-15000,-7500,10,6
1730,-60,45,18,0,0,-15000,-5625,10,6
1731,-60,45,18,0,0,-15000,3750,10,6
1732,-60,45,18,0,0,-15000,5625,10,6
1733,-60,45,18,0,0,-15000,7500,10,6
1734,-60,45,18,0,0,-11250,-7500,10,6
1735,-60,45,18,0,0,-11250,-5625,10,6
1736,-60,45,18,0,0,-11250,3750,10,6
1737,-60,45,18,0,0,-11250,5625,10,6
1738,-60,45,18,0,0,-11250,7500,10,6
1739,-60,45,18,0,0,7500,-7500,10,6
1740,-60,45,18,0,0,7500,-5625,10,6
1741,-60,45,18,0,0,7500,3750,10,6
1742,-60,45,18,0,0,7500,5625,10,6
1743,-60,45,18,0,0,7500,7500,10,6
1744,-60,45,18,0,0,11250,-7500,10,6
1745,-60,45,18,0,0,11250,-5625,10,6
